63095734.44801943,-52.518765777914844,-89.86442339676454,
70794578.43841374,-53.51876077661767,-89.87916717879578,
79432823.47242822,-54.51875680394204,-89.8923076019091,
89125093.8133744,-55.518753648330986,-89.90401902592629,
100000000,-56.51875114173844,-89.91445685036038,
112201845.43019652,-57.51874915068017,-89.923759575984,
125892541.17941661,-58.5187475691257,-89.9320506423143,
141253754.46227553,-59.51874631285194,-89.93944006538634,
158489319.2461111,-60.51874531495792,-89.94602589731701,
177827941.00389227,-61.51874452230241,-89.95189552744218,
199526231.49688828,-62.51874389267365,-89.95712684161829,
223872113.8568338,-63.51874339254166,-89.96178925591774,
251188643.1509582,-64.51874299527267,-89.96594463746062,
281838293.12644494,-65.51874267971066,-89.96964812544847,
316227766.01683795,-66.51874242905083,-89.97294886280473,
354813389.23357606,-67.51874222994466,-89.97589064821686,
398107170.5534969,-68.51874207178899,-89.97851251736995,
446683592.1509635,-69.51874194616147,-89.98084926075737,
501187233.6272715,-70.51874184637197,-89.98293188554868,
562341325.1903491,-71.51874176710638,-89.98478802689922,
630957344.4801943,-72.51874170414347,-89.9864423146422,
707945784.3841373,-73.51874165413021,-89.98791670015302,
794328234.7242821,-74.51874161440333,-89.98923074765894,
891250938.1337441,-75.5187415828471,-89.99040189372187,
1000000000,-76.51874155778113,-89.99144567872435,

